name;year;price;place;liters;engine_type;transmission_type;drivetrain_type;mileage;car_is_new;normal_price;high_price;no_eval_price
Kia Rio; 2018;1300000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;76 тыс. км;0;0;1;0
Kia Rio; 2010;450000;Бея;1.4 л (95 л.с.),;бензин,;механика,;передний,;178 тыс. км;0;0;0;0
Kia Rio; 2019;1250000;Новокузнецк;1.6 л (123 л.с.),;бензин,;механика,;передний,;42 тыс. км;0;1;0;0
Kia Rio; 2017;1200000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;82 тыс. км;0;1;0;0
Kia Rio; 2021;1700000;Новокузнецк;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;16 тыс. км;0;1;0;0
Kia Rio; 2018;1199000;Тюмень;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;65 тыс. км;0;1;0;0
Kia Rio; 2016;700000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;142 тыс. км;0;0;0;0
Kia Rio; 2018;1305000;Саранск;1.6 л,;бензин,;автомат,;передний,;64 тыс. км;0;0;0;1
Kia Rio; 2019;1255000;Кировское;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;59 тыс. км;0;1;0;0
Kia Rio; 2016;800000;Кемерово;1.6 л (123 л.с.),;бензин,;механика,;передний,;114 тыс. км;0;0;0;0
Kia Rio; 2014;550000;Краснодар;1.4 л (107 л.с.),;бензин,;механика,;передний,;123 тыс. км;0;0;0;0
Kia Rio; 2014;760000;Набережные Челны;1.6 л (123 л.с.),;бензин,;механика,;передний,;154 тыс. км;0;1;0;0
Kia Rio; 2020;1550000;Зерноград;1.6 л (123 л.с.),;бензин,;механика,;передний,;28 тыс. км;0;1;0;0
Kia Rio; 2016;850000;Воронеж;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;96 тыс. км;0;0;0;1
Kia Rio; 2017;1200000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;81 тыс. км;0;1;0;0
Kia Rio; 2017;690000;Новый Хушет;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;350 тыс. км;0;1;0;0
Kia Rio; 2019;1500000;Ставрополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;19 тыс. км;0;0;1;0
Kia Rio; 2022;2000000;Камызяк;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;45 тыс. км;0;1;0;0
Kia Rio; 2021;1249000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;75 тыс. км;0;0;0;0
Kia Rio; 2013;630000;Новопокровская;1.4 л (107 л.с.),;бензин,;механика,;передний,;164 тыс. км;0;1;0;0
Kia Rio; 2007;150000;Екатеринбург;1.4 л (97 л.с.),;бензин,;механика,;передний,;310 тыс. км;0;0;0;0
Kia Rio; 2015;760000;Саранск;1.4 л (107 л.с.),;бензин,;механика,;передний,;114 тыс. км;0;1;0;0
Kia Rio; 2012;659000;Астрахань;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;135 тыс. км;0;1;0;0
Kia Rio; 2017;1099000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;72 тыс. км,;0;0;0;1
Kia Rio; 2020;1529000;Минеральные Воды;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;47 тыс. км;0;1;0;0
Kia Rio; 2013;715000;Камышлов;1.6 л (123 л.с.),;бензин,;механика,;передний,;94 тыс. км;0;1;0;0
Kia Rio; 2015;720000;Шахты;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Rio; 2010;537000;Тобольск;1.4 л (95 л.с.),;бензин,;механика,;передний,;175 тыс. км;0;1;0;0
Kia Rio; 2020;1369900;Самара;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;22 тыс. км;0;1;0;0
Kia Rio; 2011;600000;Феодосия;1.4 л (109 л.с.),;бензин,;механика,;передний,;90 тыс. км;0;1;0;0
Kia Rio; 2021;1565500;Новороссийск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;23 тыс. км;0;1;0;0
Kia Rio; 2013;620000;Сургут;1.6 л (123 л.с.),;бензин,;механика,;передний,;236 тыс. км;0;1;0;0
Kia Rio; 2011;599000;Омск;1.4 л (95 л.с.),;бензин,;АКПП,;передний,;170 тыс. км;0;1;0;0
Kia Rio; 2012;550000;Сургут;1.6 л (123 л.с.),;бензин,;механика,;передний,;160 тыс. км;0;0;0;0
Kia Rio; 2017;949000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;115 тыс. км;0;0;0;1
Kia Rio; 2013;770000;Краснодар;1.6 л (123 л.с.),;бензин,;механика,;передний,;90 тыс. км;0;1;0;0
Kia Rio; 2019;960000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;115 тыс. км;0;0;0;0
Kia Rio; 2020;1319000;Сургут;1.6 л (123 л.с.),;бензин,;механика,;передний,;33 тыс. км;0;1;0;0
Kia Rio; 2013;695000;Таштагол;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;125 тыс. км;0;1;0;0
Kia Rio; 2006;529000;Кемерово;1.4 л (97 л.с.),;бензин,;механика,;передний,;164 тыс. км;0;0;1;0
Kia Rio; 2021;1475500;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;43 тыс. км;0;1;0;0
Kia Rio; 2014;690000;Армавир;1.4 л (107 л.с.),;бензин,;механика,;передний,;149 тыс. км;0;1;0;0
Kia Rio; 2017;725000;Екатеринбург;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;184 тыс. км;0;1;0;0
Kia Rio; 2015;666666;Курганинск;1.6 л (123 л.с.),;бензин,;механика,;передний,;123 тыс. км;0;0;0;0
Kia Rio; 2006;295000;Череповец;1.4 л (97 л.с.),;бензин,;механика,;передний,;193 тыс. км;0;0;0;0
Kia Rio; 2018;1200000;Балабаново;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;107 тыс. км;0;1;0;0
Kia Rio; 2018;1150000;Сургут;1.6 л (123 л.с.),;бензин,;механика,;передний,;111 тыс. км;0;1;0;0
Kia Rio; 2017;899000;Тула;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;109 тыс. км;0;1;0;0
Kia Rio; 2018;919500;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;88 тыс. км;0;0;0;0
Kia Rio; 2021;1449500;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;2 тыс. км;0;0;0;0
Kia Rio; 2013;740000;Тальменка;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;170 тыс. км;0;1;0;0
Kia Rio; 2014;800000;Свободный;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;109 тыс. км;0;1;0;0
Kia Rio; 2012;705000;Вологда;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;150 тыс. км;0;0;1;0
Kia Rio; 2011;567000;Тюмень;1.4 л (95 л.с.),;бензин,;механика,;передний,;113 тыс. км,;0;1;0;0
Kia Rio; 2015;875000;Ярославль;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;115 тыс. км;0;0;1;0
Kia Rio; 2017;975000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;75 тыс. км;0;1;0;0
Kia Rio; 2002;229000;Челябинск;1.5 л (96 л.с.),;бензин,;механика,;передний;0;0;0;1;0
Kia Rio; 2015;970000;Пенза;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;94 тыс. км;0;0;1;0
Kia Rio; 2016;925000;Волгоград;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;125 тыс. км;0;1;0;0
Kia Rio; 2011;508000;Воронеж;1.4 л (95 л.с.),;бензин,;АКПП,;передний,;208 тыс. км;0;1;0;0
Kia Rio; 2018;1280000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;123 тыс. км;0;0;1;0
Kia Rio; 2013;700000;Прокопьевск;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;160 тыс. км;0;1;0;0
Kia Rio; 2010;570000;Муравленко;1.4 л (95 л.с.),;бензин,;механика,;передний,;164 тыс. км;0;1;0;0
Kia Rio; 2017;990000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;210 тыс. км;0;0;0;1
Kia Rio; 2002;100000;Иваново;1.5 л (95 л.с.),;бензин,;механика,;передний,;292 тыс. км;0;0;0;0
Kia Rio; 2021;1599000;Тюмень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;39 тыс. км;0;1;0;0
Kia Rio; 2021;1380000;Славянск-На-Кубани;1.4 л (100 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Rio; 2017;870000;Шахты;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;81 тыс. км;0;1;0;0
Kia Rio; 2012;725000;Шахты;1.6 л (123 л.с.),;бензин,;механика,;передний;0;0;1;0;0
Kia Rio; 2014;849000;Ижевск;1.6 л (123 л.с.),;бензин,;механика,;передний,;150 тыс. км;0;1;0;0
Kia Rio; 2022;2150000;Москва;1.6 л (123 л.с.),;бензин,;автомат,;передний,;18 тыс. км,;0;0;0;1
Kia Rio; 2017;1130000;Сургут;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;98 тыс. км;0;0;0;0
Kia Rio; 2002;99000;Москва;1.5 л (96 л.с.),;бензин,;механика,;передний,;210 тыс. км;0;0;0;0
Kia Rio; 2018;1049000;Коломна;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;153 тыс. км;0;1;0;0
Kia Rio; 2018;1280000;Братск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;41 тыс. км;0;1;0;0
Kia Rio; 2020;1499000;Саратов;1.6 л (123 л.с.),;бензин,;механика,;передний,;28 тыс. км;0;1;0;0
Kia Rio; 2012;539000;Киров;1.6 л (123 л.с.),;бензин,;механика,;передний;0;0;0;0;0
Kia Rio; 2012;630000;Ноябрьск;1.4 л (107 л.с.),;бензин,;механика,;передний,;350 тыс. км;0;0;1;0
Kia Rio; 2013;800000;Лангепас;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;147 тыс. км;0;1;0;0
Kia Rio; 2018;1180000;Красноярск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;70 тыс. км;0;1;0;0
Kia Rio; 2012;585000;Новокузнецк;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;170 тыс. км;0;1;0;0
Kia Rio; 2015;955000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;57 тыс. км;0;1;0;0
Kia Rio; 2012;690000;Сургут;1.6 л (123 л.с.),;бензин,;механика,;передний,;113 тыс. км;0;1;0;0
Kia Rio; 2019;1389000;Челябинск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;63 тыс. км;0;0;1;0
Kia Rio; 2010;505000;Барнаул;1.4 л (95 л.с.),;бензин,;механика,;передний,;100 тыс. км;0;1;0;0
Kia Rio; 2019;985000;Тюмень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;140 тыс. км;0;0;0;0
Kia Rio; 2013;820000;Тюмень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;114 тыс. км;0;1;0;0
Kia Rio; 2011;455000;Севастополь;1.4 л (95 л.с.),;бензин,;механика,;передний,;190 тыс. км;0;0;0;0
Kia Rio; 2015;669000;Томск;1.6 л (123 л.с.),;бензин,;механика,;передний,;173 тыс. км;0;0;0;0
Kia Rio; 2001;255000;Красноуфимск;1.5 л (108 л.с.),;бензин,;АКПП,;передний,;175 тыс. км;0;0;1;0
Kia Rio; 2012;588000;Екатеринбург;1.6 л (123 л.с.),;бензин,;механика,;передний,;211 тыс. км;0;1;0;0
Kia Rio; 2019;1500000;Тюмень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;44 тыс. км;0;0;1;0
Kia Rio; 2019;1292000;Калининград;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;86 тыс. км;0;1;0;0
Kia Rio; 2013;600000;Магнитогорск;1.6 л (123 л.с.),;бензин,;механика,;передний,;241 тыс. км;0;1;0;0
Kia Rio; 2019;1179000;Омск;1.6 л (123 л.с.),;бензин,;механика,;передний,;33 тыс. км;0;1;0;0
Kia Rio; 2007;330000;Астрахань;1.4 л (97 л.с.),;бензин,;механика,;передний,;267 тыс. км;0;0;0;0
Kia Rio; 2020;1549500;Артёмовский;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Rio; 2019;1065000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;50 тыс. км;0;0;0;0
Kia Rio; 2013;750000;Астрахань;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;125 тыс. км;0;1;0;0
Kia Rio; 2022;1449900;Волгодонск;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;0;0;0
Kia Rio; 2014;917000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;176 тыс. км;0;0;1;0
Kia Rio; 2011;857000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;178 тыс. км;0;0;1;0
Kia Rio; 2013;700000;Бердск;1.4 л (107 л.с.),;бензин,;механика,;передний,;35 тыс. км;0;1;0;0
Kia Rio; 2013;749000;Ульяновск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;141 тыс. км;0;1;0;0
Kia Rio; 2017;1160000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;95 тыс. км;0;0;0;1
Kia Rio; 2016;929000;Москва;1.4 л (107 л.с.),;бензин,;механика,;передний,;35 тыс. км;0;1;0;0
Kia Rio; 2019;1650000;Нефтеюганск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;13 тыс. км;0;0;1;0
Kia Rio; 2014;840000;Барнаул;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;90 тыс. км;0;1;0;0
Kia Rio; 2012;750000;Бийск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;175 тыс. км;0;0;1;0
Kia Rio; 2014;745000;Волгоград;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;159 тыс. км;0;1;0;0
Kia Rio; 2010;420000;Волгоград;1.4 л (95 л.с.),;бензин,;механика,;передний,;133 тыс. км;0;0;0;0
Kia Rio; 2007;500000;Тюмень;1.4 л (97 л.с.),;бензин,;АКПП,;передний,;139 тыс. км;0;0;1;0
Kia Rio; 2019;1150000;Курган;1.4 л (100 л.с.),;бензин,;механика,;передний,;38 тыс. км;0;1;0;0
Kia Rio; 2012;400000;Екатеринбург;1.6 л (123 л.с.),;бензин,;механика,;передний,;180 тыс. км;0;0;0;0
Kia Rio; 2012;650000;Кемерово;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;148 тыс. км;0;1;0;0
Kia Rio; 2020;1559000;Тула;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;47 тыс. км;0;1;0;0
Kia Rio; 2020;1445000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;44 тыс. км;0;1;0;0
Kia Rio; 2019;1200000;Ангарск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;59 тыс. км;0;1;0;0
Kia Rio; 2013;499990;Омск;1.4 л (107 л.с.),;бензин,;механика,;передний,;118 тыс. км;0;0;0;1
Kia Rio; 2011;745000;Екатеринбург;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;154 тыс. км;0;0;1;0
Kia Rio; 2018;1120000;Красноярск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;58 тыс. км;0;1;0;0
Kia Rio; 2013;260000;Ленинск-Кузнецкий;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;0;0;0
Kia Rio; 2013;560000;Ангарск;1.4 л (107 л.с.),;бензин,;механика,;передний,;110 тыс. км;0;0;0;0
Kia Rio; 2012;687000;Сургут;1.6 л (123 л.с.),;бензин,;механика,;передний,;129 тыс. км;0;1;0;0
Kia Rio; 2013;697000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;134 тыс. км;0;1;0;0
Kia Rio; 2019;1075000;Кемерово;1.6 л (123 л.с.),;бензин,;механика,;передний,;75 тыс. км;0;0;0;0
Kia Rio; 2020;1500000;Ялта;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;58 тыс. км;0;1;0;0
Kia Rio; 2015;710000;Воронеж;1.6 л (123 л.с.),;бензин,;механика,;передний,;140 тыс. км;0;0;0;0
Kia Rio; 2020;1349000;Симферополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;49 тыс. км;0;1;0;0
Kia Rio; 2014;740000;Махачкала;1.6 л (123 л.с.),;бензин,;механика,;передний,;147 тыс. км;0;1;0;0
Kia Rio; 2004;250000;Симферополь;1.5 л (97 л.с.),;бензин,;механика,;передний;0;0;1;0;0
Kia Rio; 2014;680000;Краснодар;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;195 тыс. км;0;0;0;0
Kia Rio; 2010;569000;Сургут;1.4 л (95 л.с.),;бензин,;АКПП,;передний,;170 тыс. км;0;1;0;0
